source;diver_id;activity;month;year;country;site;longitude;latitude;mpa;dive_site;reef_type;visibility_m
roche_et_al_2016;796;scuba;na;2014;philippines;puerto_galera;13.501.727;120.953.738;yes;canyons;N/A;NA
roche_et_al_2016;797;scuba;na;2014;philippines;puerto_galera;13.501.727;120.953.738;yes;pink_wall;N/A;NA
roche_et_al_2016;798;scuba;na;2014;philippines;puerto_galera;13.501.727;120.953.738;yes;pink_wall;N/A;NA
roche_et_al_2016;799;scuba;na;2014;philippines;puerto_galera;13.501.727;120.953.738;yes;pink_wall;N/A;NA
roche_et_al_2016;800;scuba;na;2014;philippines;puerto_galera;13.501.727;120.953.738;yes;west_escocea;N/A;NA
roche_et_al_2016;801;scuba;na;2014;philippines;puerto_galera;13.501.727;120.953.738;yes;manila_channel;N/A;NA
giglio_et_al_2018;802;scuba;january;2015;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;4
giglio_et_al_2018;803;scuba;january;2015;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;cardeiros;rocky_reef;4
giglio_et_al_2018;804;scuba;january;2015;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;cardeiros;rocky_reef;4
giglio_et_al_2018;805;scuba;january;2015;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;4
giglio_et_al_2018;806;scuba;january;2015;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;4
giglio_et_al_2018;807;scuba;january;2015;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;4
giglio_et_al_2018;808;scuba;january;2015;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;3.5
giglio_et_al_2018;809;scuba;january;2015;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;3.5
giglio_et_al_2018;810;scuba;january;2015;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;4
giglio_et_al_2018;811;scuba;january;2015;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;4
giglio_et_al_2018;812;scuba;january;2015;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;cardeiros;rocky_reef;4
giglio_et_al_2018;813;scuba;january;2015;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;cardeiros;rocky_reef;4
giglio_et_al_2018;814;scuba;january;2015;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;7
giglio_et_al_2018;815;scuba;january;2015;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;7
giglio_et_al_2018;816;scuba;january;2015;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;7
giglio_et_al_2018;817;scuba;january;2015;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;7
giglio_et_al_2018;818;scuba;january;2015;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;abobrinha;rocky_reef;7
giglio_et_al_2018;819;scuba;january;2015;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;5
giglio_et_al_2018;820;scuba;january;2015;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;5
giglio_et_al_2018;821;scuba;january;2015;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;6
giglio_et_al_2018;822;scuba;january;2015;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;6
giglio_et_al_2018;823;scuba;january;2015;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;6
giglio_et_al_2018;824;scuba;january;2015;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;abobrinha;rocky_reef;7
giglio_et_al_2018;825;scuba;january;2015;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;abobrinha;rocky_reef;7
giglio_et_al_2018;826;scuba;january;2015;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;6
giglio_et_al_2018;827;scuba;january;2015;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;6
giglio_et_al_2018;828;scuba;january;2015;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;10
giglio_et_al_2018;829;scuba;february;2015;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;10
giglio_et_al_2018;830;scuba;february;2015;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;10
giglio_et_al_2018;831;scuba;february;2015;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;10
giglio_et_al_2018;832;scuba;february;2015;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;5
giglio_et_al_2018;833;scuba;february;2015;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;5
giglio_et_al_2018;834;scuba;february;2015;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;5
giglio_et_al_2018;835;scuba;february;2015;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;cardeiros;rocky_reef;4
giglio_et_al_2018;836;scuba;february;2015;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;cardeiros;rocky_reef;4
giglio_et_al_2018;837;scuba;february;2015;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;cardeiros;rocky_reef;4
giglio_et_al_2018;838;scuba;february;2015;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;5
giglio_et_al_2018;839;scuba;february;2015;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;5
giglio_et_al_2018;840;scuba;february;2015;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;cardeiros;rocky_reef;3.5
giglio_et_al_2018;841;scuba;february;2015;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;cardeiros;rocky_reef;3.5
giglio_et_al_2018;842;scuba;february;2015;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;cherne;rocky_reef;8
giglio_et_al_2018;843;scuba;february;2015;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;cherne;rocky_reef;8
giglio_et_al_2018;844;scuba;february;2015;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;cherne;rocky_reef;8
giglio_et_al_2018;845;scuba;february;2015;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;cherne;rocky_reef;8
giglio_et_al_2018;846;scuba;february;2015;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;cherne;rocky_reef;8
giglio_et_al_2018;847;scuba;february;2015;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;cherne;rocky_reef;8
giglio_et_al_2018;848;scuba;february;2015;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;cherne;rocky_reef;8
giglio_et_al_2018;849;scuba;february;2015;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;7
giglio_et_al_2018;850;scuba;february;2015;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;cardeiros;rocky_reef;4
giglio_et_al_2018;851;scuba;february;2015;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;cardeiros;rocky_reef;4
